chr	start	end	methylation_pct	coverage	sample_id	condition
chr22	17338000	17338002	75.0	65	E008_brain	fetal_brain
chr22	17340000	17340002	85.5	49	E008_brain	fetal_brain
chr22	17342000	17342002	84.0	62	E008_brain	fetal_brain
chr22	17344000	17344002	69.0	41	E008_brain	fetal_brain
chr22	17346000	17346002	67.1	29	E008_brain	fetal_brain
chr22	17348000	17348002	54.2	69	E008_brain	fetal_brain
chr22	17350000	17350002	73.1	33	E008_brain	fetal_brain
chr22	17352000	17352002	50.6	64	E008_brain	fetal_brain
chr22	17354000	17354002	58.1	21	E008_brain	fetal_brain
chr22	17356000	17356002	87.8	54	E008_brain	fetal_brain
chr22	17358000	17358002	53.9	58	E008_brain	fetal_brain
chr22	17360000	17360002	81.2	51	E008_brain	fetal_brain
chr22	17362000	17362002	50.6	65	E008_brain	fetal_brain
chr22	17364000	17364002	78.9	31	E008_brain	fetal_brain
chr22	17366000	17366002	42.5	41	E008_brain	fetal_brain
chr22	17368000	17368002	67.7	66	E008_brain	fetal_brain
chr22	17370000	17370002	64.1	21	E008_brain	fetal_brain
chr22	17372000	17372002	74.1	67	E008_brain	fetal_brain
chr22	17374000	17374002	77.7	17	E008_brain	fetal_brain
chr22	17376000	17376002	79.7	68	E008_brain	fetal_brain
chr22	17378000	17378002	35.4	43	E008_brain	fetal_brain
chr22	17380000	17380002	71.8	7	E008_brain	fetal_brain
chr22	17382000	17382002	89.0	50	E008_brain	fetal_brain
chr22	17384000	17384002	80.3	25	E008_brain	fetal_brain
chr22	17386000	17386002	60.4	27	E008_brain	fetal_brain
chr22	17388000	17388002	85.0	9	E008_brain	fetal_brain
chr22	17390000	17390002	41.9	13	E008_brain	fetal_brain
chr22	17392000	17392002	66.1	34	E008_brain	fetal_brain
chr22	17394000	17394002	76.3	20	E008_brain	fetal_brain
chr22	17396000	17396002	54.0	48	E008_brain	fetal_brain
chr22	17398000	17398002	63.4	50	E008_brain	fetal_brain
chr22	17400000	17400002	73.1	76	E008_brain	fetal_brain
chr22	17402000	17402002	44.5	39	E008_brain	fetal_brain
chr22	17404000	17404002	93.4	70	E008_brain	fetal_brain
chr22	17406000	17406002	52.2	18	E008_brain	fetal_brain
chr22	17408000	17408002	60.7	61	E008_brain	fetal_brain
chr22	17410000	17410002	37.0	63	E008_brain	fetal_brain
chr22	17412000	17412002	94.5	18	E008_brain	fetal_brain
chr22	17414000	17414002	64.1	18	E008_brain	fetal_brain
chr22	17416000	17416002	72.0	18	E008_brain	fetal_brain
chr22	17418000	17418002	66.1	26	E008_brain	fetal_brain
chr22	17420000	17420002	49.2	51	E008_brain	fetal_brain
chr22	17422000	17422002	47.9	25	E008_brain	fetal_brain
chr22	17424000	17424002	66.8	69	E008_brain	fetal_brain
chr22	17426000	17426002	46.7	68	E008_brain	fetal_brain
chr22	17428000	17428002	69.2	51	E008_brain	fetal_brain
chr22	17430000	17430002	63.2	47	E008_brain	fetal_brain
chr22	17432000	17432002	73.2	30	E008_brain	fetal_brain
chr22	17434000	17434002	63.0	61	E008_brain	fetal_brain
chr22	17436000	17436002	95.2	5	E008_brain	fetal_brain
chr22	17438000	17438002	65.1	36	E008_brain	fetal_brain
chr22	17440000	17440002	78.6	41	E008_brain	fetal_brain
chr22	17442000	17442002	55.4	69	E008_brain	fetal_brain
chr22	17444000	17444002	75.6	58	E008_brain	fetal_brain
chr22	17446000	17446002	80.4	51	E008_brain	fetal_brain
chr22	17448000	17448002	62.3	72	E008_brain	fetal_brain
chr22	17450000	17450002	61.8	58	E008_brain	fetal_brain
chr22	17452000	17452002	71.9	59	E008_brain	fetal_brain
chr22	17454000	17454002	62.0	57	E008_brain	fetal_brain
chr22	17456000	17456002	97.9	71	E008_brain	fetal_brain
chr22	17458000	17458002	54.2	51	E008_brain	fetal_brain
chr22	17460000	17460002	85.2	6	E008_brain	fetal_brain
chr22	17462000	17462002	64.4	71	E008_brain	fetal_brain
chr22	17464000	17464002	75.9	45	E008_brain	fetal_brain
chr22	17466000	17466002	67.8	56	E008_brain	fetal_brain
chr22	17468000	17468002	78.9	12	E008_brain	fetal_brain
chr22	17470000	17470002	69.0	55	E008_brain	fetal_brain
chr22	17472000	17472002	71.3	24	E008_brain	fetal_brain
chr22	17474000	17474002	48.0	78	E008_brain	fetal_brain
chr22	17476000	17476002	89.8	71	E008_brain	fetal_brain
chr22	17478000	17478002	77.5	42	E008_brain	fetal_brain
chr22	17480000	17480002	42.7	75	E008_brain	fetal_brain
chr22	17482000	17482002	85.2	43	E008_brain	fetal_brain
chr22	17484000	17484002	67.7	49	E008_brain	fetal_brain
chr22	17486000	17486002	57.2	6	E008_brain	fetal_brain
chr22	17488000	17488002	85.0	23	E008_brain	fetal_brain
chr22	17490000	17490002	41.5	56	E008_brain	fetal_brain
chr22	17492000	17492002	60.4	74	E008_brain	fetal_brain
chr22	17494000	17494002	73.4	61	E008_brain	fetal_brain
chr22	17496000	17496002	59.8	56	E008_brain	fetal_brain
chr22	17498000	17498002	40.3	30	E008_brain	fetal_brain
chr22	17500000	17500002	74.6	73	E008_brain	fetal_brain
chr22	17502000	17502002	65.7	47	E008_brain	fetal_brain
chr22	17504000	17504002	51.6	21	E008_brain	fetal_brain
chr22	17506000	17506002	85.2	71	E008_brain	fetal_brain
chr22	17508000	17508002	82.2	16	E008_brain	fetal_brain
chr22	17510000	17510002	69.4	70	E008_brain	fetal_brain
chr22	17512000	17512002	52.7	25	E008_brain	fetal_brain
chr22	17514000	17514002	64.2	7	E008_brain	fetal_brain
chr22	17516000	17516002	96.4	80	E008_brain	fetal_brain
chr22	17518000	17518002	74.7	38	E008_brain	fetal_brain
chr22	17520000	17520002	71.4	59	E008_brain	fetal_brain
chr22	17522000	17522002	95.8	69	E008_brain	fetal_brain
chr22	17524000	17524002	74.1	52	E008_brain	fetal_brain
chr22	17526000	17526002	73.4	38	E008_brain	fetal_brain
chr22	17528000	17528002	60.2	11	E008_brain	fetal_brain
chr22	17530000	17530002	60.0	20	E008_brain	fetal_brain
chr22	17532000	17532002	51.5	5	E008_brain	fetal_brain
chr22	17534000	17534002	76.2	63	E008_brain	fetal_brain
chr22	17536000	17536002	64.2	79	E008_brain	fetal_brain
chr22	17538000	17538002	79.3	77	E008_brain	fetal_brain
chr22	17540000	17540002	62.2	73	E008_brain	fetal_brain
chr22	17542000	17542002	35.5	34	E008_brain	fetal_brain
chr22	17544000	17544002	62.8	78	E008_brain	fetal_brain
chr22	17546000	17546002	79.9	22	E008_brain	fetal_brain
chr22	17548000	17548002	66.0	36	E008_brain	fetal_brain
chr22	17550000	17550002	52.3	18	E008_brain	fetal_brain
chr22	17552000	17552002	60.7	51	E008_brain	fetal_brain
chr22	17554000	17554002	87.5	63	E008_brain	fetal_brain
chr22	17556000	17556002	89.3	57	E008_brain	fetal_brain
chr22	17558000	17558002	83.7	15	E008_brain	fetal_brain
chr22	17560000	17560002	83.2	21	E008_brain	fetal_brain
chr22	17562000	17562002	78.6	65	E008_brain	fetal_brain
chr22	17564000	17564002	71.3	72	E008_brain	fetal_brain
chr22	17566000	17566002	75.9	56	E008_brain	fetal_brain
chr22	17568000	17568002	54.6	55	E008_brain	fetal_brain
chr22	17570000	17570002	60.4	38	E008_brain	fetal_brain
chr22	17572000	17572002	51.6	61	E008_brain	fetal_brain
chr22	17574000	17574002	59.2	67	E008_brain	fetal_brain
chr22	17576000	17576002	68.2	25	E008_brain	fetal_brain
chr22	17578000	17578002	54.5	23	E008_brain	fetal_brain
chr22	17580000	17580002	52.7	63	E008_brain	fetal_brain
chr22	17582000	17582002	69.4	21	E008_brain	fetal_brain
chr22	17584000	17584002	87.6	72	E008_brain	fetal_brain
chr22	17586000	17586002	66.4	20	E008_brain	fetal_brain
chr22	17588000	17588002	64.3	9	E008_brain	fetal_brain
chr22	17590000	17590002	54.5	25	E008_brain	fetal_brain
chr22	17592000	17592002	83.5	20	E008_brain	fetal_brain
chr22	17594000	17594002	65.0	57	E008_brain	fetal_brain
chr22	17596000	17596002	81.1	42	E008_brain	fetal_brain
chr22	17598000	17598002	79.2	10	E008_brain	fetal_brain
chr22	17600000	17600002	62.6	44	E008_brain	fetal_brain
chr22	17602000	17602002	68.9	52	E008_brain	fetal_brain
chr22	17604000	17604002	64.3	23	E008_brain	fetal_brain
chr22	17606000	17606002	86.3	23	E008_brain	fetal_brain
chr22	17608000	17608002	73.3	44	E008_brain	fetal_brain
chr22	17610000	17610002	54.7	41	E008_brain	fetal_brain
chr22	17612000	17612002	76.0	67	E008_brain	fetal_brain
chr22	17614000	17614002	97.1	5	E008_brain	fetal_brain
chr22	17616000	17616002	80.0	10	E008_brain	fetal_brain
chr22	17618000	17618002	79.7	58	E008_brain	fetal_brain
chr22	17620000	17620002	57.2	62	E008_brain	fetal_brain
chr22	17622000	17622002	71.5	48	E008_brain	fetal_brain
chr22	17624000	17624002	73.3	21	E008_brain	fetal_brain
chr22	17626000	17626002	53.3	22	E008_brain	fetal_brain
chr22	17628000	17628002	53.3	62	E008_brain	fetal_brain
chr22	17630000	17630002	69.5	62	E008_brain	fetal_brain
chr22	17632000	17632002	84.3	16	E008_brain	fetal_brain
chr22	17634000	17634002	89.5	57	E008_brain	fetal_brain
chr22	17636000	17636002	45.5	48	E008_brain	fetal_brain
chr22	17638000	17638002	91.0	74	E008_brain	fetal_brain
chr22	17640000	17640002	91.4	61	E008_brain	fetal_brain
chr22	17642000	17642002	76.3	40	E008_brain	fetal_brain
chr22	17644000	17644002	51.7	8	E008_brain	fetal_brain
chr22	17646000	17646002	46.1	78	E008_brain	fetal_brain
chr22	17648000	17648002	52.4	44	E008_brain	fetal_brain
chr22	17650000	17650002	51.2	76	E008_brain	fetal_brain
chr22	17652000	17652002	56.8	15	E008_brain	fetal_brain
chr22	17654000	17654002	53.0	29	E008_brain	fetal_brain
chr22	17656000	17656002	88.0	11	E008_brain	fetal_brain
chr22	17658000	17658002	64.8	77	E008_brain	fetal_brain
chr22	17660000	17660002	45.2	69	E008_brain	fetal_brain
chr22	17662000	17662002	66.6	7	E008_brain	fetal_brain
chr22	17664000	17664002	95.6	28	E008_brain	fetal_brain
chr22	17666000	17666002	94.1	7	E008_brain	fetal_brain
chr22	17668000	17668002	68.4	79	E008_brain	fetal_brain
chr22	17670000	17670002	80.1	61	E008_brain	fetal_brain
chr22	17672000	17672002	86.0	46	E008_brain	fetal_brain
chr22	17674000	17674002	79.4	56	E008_brain	fetal_brain
chr22	17676000	17676002	55.2	7	E008_brain	fetal_brain
chr22	17678000	17678002	60.8	48	E008_brain	fetal_brain
chr22	17680000	17680002	55.7	72	E008_brain	fetal_brain
chr22	17682000	17682002	76.0	45	E008_brain	fetal_brain
chr22	17684000	17684002	65.2	17	E008_brain	fetal_brain
chr22	17686000	17686002	74.4	74	E008_brain	fetal_brain
chr22	17688000	17688002	74.1	37	E008_brain	fetal_brain
chr22	17690000	17690002	77.3	16	E008_brain	fetal_brain
chr22	17692000	17692002	90.9	26	E008_brain	fetal_brain
chr22	17694000	17694002	100	12	E008_brain	fetal_brain
chr22	17696000	17696002	60.0	8	E008_brain	fetal_brain
chr22	17698000	17698002	61.2	12	E008_brain	fetal_brain
chr22	17700000	17700002	68.0	23	E008_brain	fetal_brain
chr22	17702000	17702002	76.5	57	E008_brain	fetal_brain
chr22	17704000	17704002	79.1	20	E008_brain	fetal_brain
chr22	17706000	17706002	62.8	11	E008_brain	fetal_brain
chr22	17708000	17708002	77.4	80	E008_brain	fetal_brain
chr22	17710000	17710002	93.9	35	E008_brain	fetal_brain
chr22	17712000	17712002	45.0	54	E008_brain	fetal_brain
chr22	17714000	17714002	71.1	19	E008_brain	fetal_brain
chr22	17716000	17716002	68.4	75	E008_brain	fetal_brain
chr22	17718000	17718002	83.0	57	E008_brain	fetal_brain
chr22	17720000	17720002	73.3	34	E008_brain	fetal_brain
chr22	17722000	17722002	71.5	7	E008_brain	fetal_brain
chr22	17724000	17724002	65.4	17	E008_brain	fetal_brain
chr22	17726000	17726002	100	36	E008_brain	fetal_brain
chr22	17728000	17728002	71.8	21	E008_brain	fetal_brain
chr22	17730000	17730002	48.3	43	E008_brain	fetal_brain
chr22	17732000	17732002	55.2	69	E008_brain	fetal_brain
chr22	17734000	17734002	63.2	31	E008_brain	fetal_brain
chr22	17736000	17736002	71.7	74	E008_brain	fetal_brain
chr22	17738000	17738002	61.9	26	E008_brain	fetal_brain
chr22	17740000	17740002	73.7	59	E008_brain	fetal_brain
chr22	17742000	17742002	51.7	76	E008_brain	fetal_brain
chr22	17744000	17744002	69.4	64	E008_brain	fetal_brain
chr22	17746000	17746002	70.2	42	E008_brain	fetal_brain
chr22	17748000	17748002	64.8	12	E008_brain	fetal_brain
chr22	17750000	17750002	62.6	66	E008_brain	fetal_brain
chr22	17752000	17752002	68.3	53	E008_brain	fetal_brain
chr22	17754000	17754002	81.3	49	E008_brain	fetal_brain
chr22	17756000	17756002	75.7	70	E008_brain	fetal_brain
chr22	17758000	17758002	61.3	41	E008_brain	fetal_brain
chr22	17760000	17760002	93.6	77	E008_brain	fetal_brain
chr22	17762000	17762002	76.9	13	E008_brain	fetal_brain
chr22	17764000	17764002	65.3	20	E008_brain	fetal_brain
chr22	17766000	17766002	84.3	22	E008_brain	fetal_brain
chr22	17768000	17768002	61.4	60	E008_brain	fetal_brain
chr22	17770000	17770002	15.6	31	E008_brain	fetal_brain
chr22	17772000	17772002	41.0	45	E008_brain	fetal_brain
chr22	17774000	17774002	45.9	48	E008_brain	fetal_brain
chr22	17776000	17776002	42.3	62	E008_brain	fetal_brain
chr22	17778000	17778002	38.6	39	E008_brain	fetal_brain
chr22	17780000	17780002	71.1	48	E008_brain	fetal_brain
chr22	17782000	17782002	100	31	E008_brain	fetal_brain
chr22	17784000	17784002	50.4	7	E008_brain	fetal_brain
chr22	17786000	17786002	75.1	22	E008_brain	fetal_brain
chr22	17788000	17788002	69.4	65	E008_brain	fetal_brain
chr22	17790000	17790002	69.2	5	E008_brain	fetal_brain
chr22	17792000	17792002	88.3	57	E008_brain	fetal_brain
chr22	17794000	17794002	57.0	76	E008_brain	fetal_brain
chr22	17796000	17796002	88.5	55	E008_brain	fetal_brain
chr22	17798000	17798002	55.7	73	E008_brain	fetal_brain
chr22	17800000	17800002	96.8	14	E008_brain	fetal_brain
chr22	17802000	17802002	85.0	73	E008_brain	fetal_brain
chr22	17804000	17804002	97.8	61	E008_brain	fetal_brain
chr22	17806000	17806002	75.5	20	E008_brain	fetal_brain
chr22	17808000	17808002	53.4	50	E008_brain	fetal_brain
chr22	17810000	17810002	91.9	54	E008_brain	fetal_brain
chr22	17812000	17812002	81.3	6	E008_brain	fetal_brain
chr22	17814000	17814002	93.0	20	E008_brain	fetal_brain
chr22	17816000	17816002	35.8	61	E008_brain	fetal_brain
chr22	17818000	17818002	78.2	6	E008_brain	fetal_brain
chr22	17820000	17820002	70.5	40	E008_brain	fetal_brain
chr22	17822000	17822002	73.0	50	E008_brain	fetal_brain
chr22	17824000	17824002	79.9	43	E008_brain	fetal_brain
chr22	17826000	17826002	95.8	33	E008_brain	fetal_brain
chr22	17828000	17828002	71.7	51	E008_brain	fetal_brain
chr22	17830000	17830002	87.4	9	E008_brain	fetal_brain
chr22	17832000	17832002	63.8	31	E008_brain	fetal_brain
chr22	17834000	17834002	100	5	E008_brain	fetal_brain
chr22	17836000	17836002	79.2	55	E008_brain	fetal_brain
chr22	17838000	17838002	96.2	19	E008_brain	fetal_brain
chr22	17840000	17840002	83.3	68	E008_brain	fetal_brain
chr22	17842000	17842002	55.8	26	E008_brain	fetal_brain
chr22	17844000	17844002	49.1	77	E008_brain	fetal_brain
chr22	17846000	17846002	63.0	77	E008_brain	fetal_brain
chr22	17848000	17848002	79.0	13	E008_brain	fetal_brain
chr22	17850000	17850002	87.8	21	E008_brain	fetal_brain
chr22	17852000	17852002	68.8	34	E008_brain	fetal_brain
chr22	17854000	17854002	89.4	71	E008_brain	fetal_brain
chr22	17856000	17856002	68.4	7	E008_brain	fetal_brain
chr22	17858000	17858002	58.1	73	E008_brain	fetal_brain
chr22	17860000	17860002	52.9	63	E008_brain	fetal_brain
chr22	17862000	17862002	55.1	5	E008_brain	fetal_brain
chr22	17864000	17864002	89.9	11	E008_brain	fetal_brain
chr22	17866000	17866002	61.8	46	E008_brain	fetal_brain
chr22	17868000	17868002	25.4	40	E008_brain	fetal_brain
chr22	17870000	17870002	90.1	20	E008_brain	fetal_brain
chr22	17872000	17872002	62.9	51	E008_brain	fetal_brain
chr22	17874000	17874002	54.8	71	E008_brain	fetal_brain
chr22	17876000	17876002	71.8	33	E008_brain	fetal_brain
chr22	17878000	17878002	38.9	11	E008_brain	fetal_brain
chr22	17880000	17880002	67.3	62	E008_brain	fetal_brain
chr22	17882000	17882002	85.4	45	E008_brain	fetal_brain
chr22	17884000	17884002	79.9	15	E008_brain	fetal_brain
chr22	17886000	17886002	70.3	78	E008_brain	fetal_brain
chr22	17888000	17888002	86.2	33	E008_brain	fetal_brain
chr22	17890000	17890002	27.3	59	E008_brain	fetal_brain
chr22	17892000	17892002	100	30	E008_brain	fetal_brain
chr22	17894000	17894002	61.2	26	E008_brain	fetal_brain
chr22	17896000	17896002	67.4	17	E008_brain	fetal_brain
chr22	17898000	17898002	74.7	8	E008_brain	fetal_brain
chr22	17900000	17900002	43.0	80	E008_brain	fetal_brain
chr22	17902000	17902002	73.4	47	E008_brain	fetal_brain
chr22	17904000	17904002	76.1	65	E008_brain	fetal_brain
chr22	17906000	17906002	60.5	35	E008_brain	fetal_brain
chr22	17908000	17908002	97.4	47	E008_brain	fetal_brain
chr22	17910000	17910002	62.7	71	E008_brain	fetal_brain
chr22	17912000	17912002	79.8	61	E008_brain	fetal_brain
chr22	17914000	17914002	35.4	17	E008_brain	fetal_brain
chr22	17916000	17916002	56.1	15	E008_brain	fetal_brain
chr22	17918000	17918002	56.0	12	E008_brain	fetal_brain
chr22	17920000	17920002	82.6	13	E008_brain	fetal_brain
chr22	17922000	17922002	62.7	21	E008_brain	fetal_brain
chr22	17924000	17924002	95.0	12	E008_brain	fetal_brain
chr22	17926000	17926002	80.3	43	E008_brain	fetal_brain
chr22	17928000	17928002	57.8	18	E008_brain	fetal_brain
chr22	17930000	17930002	59.8	12	E008_brain	fetal_brain
chr22	17932000	17932002	58.3	53	E008_brain	fetal_brain
chr22	17934000	17934002	65.4	56	E008_brain	fetal_brain
chr22	17936000	17936002	90.6	34	E008_brain	fetal_brain
chr22	17938000	17938002	84.2	6	E008_brain	fetal_brain
chr22	17940000	17940002	54.0	59	E008_brain	fetal_brain
chr22	17942000	17942002	74.8	17	E008_brain	fetal_brain
chr22	17944000	17944002	51.1	8	E008_brain	fetal_brain
chr22	17946000	17946002	99.9	63	E008_brain	fetal_brain
chr22	17948000	17948002	50.1	18	E008_brain	fetal_brain
chr22	17950000	17950002	67.8	18	E008_brain	fetal_brain
chr22	17952000	17952002	93.6	80	E008_brain	fetal_brain
chr22	17954000	17954002	71.8	29	E008_brain	fetal_brain
chr22	17956000	17956002	76.4	70	E008_brain	fetal_brain
chr22	17958000	17958002	65.6	37	E008_brain	fetal_brain
chr22	17960000	17960002	59.4	61	E008_brain	fetal_brain
chr22	17962000	17962002	83.6	28	E008_brain	fetal_brain
chr22	17964000	17964002	71.2	12	E008_brain	fetal_brain
chr22	17966000	17966002	96.8	21	E008_brain	fetal_brain
chr22	17968000	17968002	63.9	50	E008_brain	fetal_brain
chr22	17970000	17970002	84.9	44	E008_brain	fetal_brain
chr22	17972000	17972002	53.8	23	E008_brain	fetal_brain
chr22	17974000	17974002	60.6	23	E008_brain	fetal_brain
chr22	17976000	17976002	50.0	42	E008_brain	fetal_brain
chr22	17978000	17978002	73.9	52	E008_brain	fetal_brain
chr22	17980000	17980002	87.8	23	E008_brain	fetal_brain
chr22	17982000	17982002	66.6	12	E008_brain	fetal_brain
chr22	17984000	17984002	72.2	76	E008_brain	fetal_brain
chr22	17986000	17986002	97.7	11	E008_brain	fetal_brain
chr22	17988000	17988002	61.3	30	E008_brain	fetal_brain
chr22	17990000	17990002	74.7	30	E008_brain	fetal_brain
chr22	17992000	17992002	73.0	65	E008_brain	fetal_brain
chr22	17994000	17994002	56.6	64	E008_brain	fetal_brain
chr22	17996000	17996002	59.1	79	E008_brain	fetal_brain
chr22	17998000	17998002	62.1	77	E008_brain	fetal_brain
chr22	18000000	18000002	90.2	58	E008_brain	fetal_brain
chr22	18002000	18002002	65.2	47	E008_brain	fetal_brain
chr22	18004000	18004002	78.6	10	E008_brain	fetal_brain
chr22	18006000	18006002	84.1	68	E008_brain	fetal_brain
chr22	18008000	18008002	70.2	33	E008_brain	fetal_brain
chr22	18010000	18010002	71.3	34	E008_brain	fetal_brain
chr22	18012000	18012002	59.8	66	E008_brain	fetal_brain
chr22	18014000	18014002	72.2	47	E008_brain	fetal_brain
chr22	18016000	18016002	75.1	56	E008_brain	fetal_brain
chr22	18018000	18018002	56.4	28	E008_brain	fetal_brain
chr22	18020000	18020002	70.8	6	E008_brain	fetal_brain
chr22	18022000	18022002	68.5	14	E008_brain	fetal_brain
chr22	18024000	18024002	58.0	23	E008_brain	fetal_brain
chr22	18026000	18026002	84.9	42	E008_brain	fetal_brain
chr22	18028000	18028002	50.3	51	E008_brain	fetal_brain
chr22	18030000	18030002	77.8	10	E008_brain	fetal_brain
chr22	18032000	18032002	79.9	41	E008_brain	fetal_brain
chr22	18034000	18034002	68.5	27	E008_brain	fetal_brain
chr22	18036000	18036002	72.3	27	E008_brain	fetal_brain
chr22	18038000	18038002	81.5	48	E008_brain	fetal_brain
chr22	18040000	18040002	76.5	30	E008_brain	fetal_brain
chr22	18042000	18042002	60.8	7	E008_brain	fetal_brain
chr22	18044000	18044002	75.2	17	E008_brain	fetal_brain
